,中华人民共和国,0,,1645349604927082496,0,0,,1,7270
131082000000,三河市,3,,1645349667338326020,0,0,1645349629614755846,466,467
350100000000,福州市,2,,1645349668936355840,0,0,1645349607477219328,2621,2650
350200000000,厦门市,2,,1645349668936355841,0,0,1645349607477219328,2651,2666
350300000000,莆田市,2,,1645349668936355842,0,0,1645349607477219328,2667,2680
350400000000,三明市,2,,1645349668944744448,0,0,1645349607477219328,2681,2706
350500000000,泉州市,2,,1645349668944744449,0,0,1645349607477219328,2707,2734
350600000000,漳州市,2,,1645349668944744450,0,0,1645349607477219328,2735,2760
350700000000,南平市,2,,1645349668944744451,0,0,1645349607477219328,2761,2784
350800000000,龙岩市,2,,1645349668944744452,0,0,1645349607477219328,2785,2802
350900000000,宁德市,2,,1645349668944744453,0,0,1645349607477219328,2803,2824
131101000000,市辖区,3,,1645349670521802752,0,0,1645349629614755847,470,471
131102000000,桃城区,3,,1645349670521802753,0,0,1645349629614755847,472,473
131103000000,冀州区,3,,1645349670521802754,0,0,1645349629614755847,474,475
131121000000,枣强县,3,,1645349670521802755,0,0,1645349629614755847,476,477
131122000000,武邑县,3,,1645349670521802756,0,0,1645349629614755847,478,479
131123000000,武强县,3,,1645349670521802757,0,0,1645349629614755847,480,481
131124000000,饶阳县,3,,1645349670521802758,0,0,1645349629614755847,482,483
131125000000,安平县,3,,1645349670521802759,0,0,1645349629614755847,484,485
131126000000,故城县,3,,1645349670521802760,0,0,1645349629614755847,486,487
131127000000,景县,3,,1645349670521802761,0,0,1645349629614755847,488,489
131128000000,阜城县,3,,1645349670525997056,0,0,1645349629614755847,490,491
131171000000,河北衡水高新技术产业开发区,3,,1645349670525997057,0,0,1645349629614755847,492,493
131172000000,衡水滨湖新区,3,,1645349670525997058,0,0,1645349629614755847,494,495
131182000000,深州市,3,,1645349670525997059,0,0,1645349629614755847,496,497
360100000000,南昌市,2,,1645349672258244608,0,0,1645349607477219329,2827,2848
360200000000,景德镇市,2,,1645349672258244609,0,0,1645349607477219329,2849,2860
360300000000,萍乡市,2,,1645349672258244610,0,0,1645349607477219329,2861,2874
360400000000,九江市,2,,1645349672258244611,0,0,1645349607477219329,2875,2904
360500000000,新余市,2,,1645349672258244612,0,0,1645349607477219329,2905,2912
360600000000,鹰潭市,2,,1645349672258244613,0,0,1645349607477219329,2913,2922
360700000000,赣州市,2,,1645349672258244614,0,0,1645349607477219329,2923,2962
360800000000,吉安市,2,,1645349672258244615,0,0,1645349607477219329,2963,2992
360900000000,宜春市,2,,1645349672258244616,0,0,1645349607477219329,2993,3016
361000000000,抚州市,2,,1645349672258244617,0,0,1645349607477219329,3017,3042
361100000000,上饶市,2,,1645349672262438912,0,0,1645349607477219329,3043,3070
140101000000,市辖区,3,,1645349673864663040,0,0,1645349634203324416,502,503
140105000000,小店区,3,,1645349673868857344,0,0,1645349634203324416,504,505
140106000000,迎泽区,3,,1645349673868857345,0,0,1645349634203324416,506,507
140107000000,杏花岭区,3,,1645349673868857346,0,0,1645349634203324416,508,509
140108000000,尖草坪区,3,,1645349673868857347,0,0,1645349634203324416,510,511
140109000000,万柏林区,3,,1645349673868857348,0,0,1645349634203324416,512,513
140110000000,晋源区,3,,1645349673868857349,0,0,1645349634203324416,514,515
140121000000,清徐县,3,,1645349673868857350,0,0,1645349634203324416,516,517
140122000000,阳曲县,3,,1645349673868857351,0,0,1645349634203324416,518,519
140123000000,娄烦县,3,,1645349673868857352,0,0,1645349634203324416,520,521
140171000000,山西转型综合改革示范区,3,,1645349673873051648,0,0,1645349634203324416,522,523
140181000000,古交市,3,,1645349673873051649,0,0,1645349634203324416,524,525
370100000000,济南市,2,,1645349675722739712,0,0,1645349607481413632,3073,3102
370200000000,青岛市,2,,1645349675722739713,0,0,1645349607481413632,3103,3128
370300000000,淄博市,2,,1645349675722739714,0,0,1645349607481413632,3129,3148
370400000000,枣庄市,2,,1645349675722739715,0,0,1645349607481413632,3149,3164
370500000000,东营市,2,,1645349675722739716,0,0,1645349607481413632,3165,3182
370600000000,烟台市,2,,1645349675722739717,0,0,1645349607481413632,3183,3212
370700000000,潍坊市,2,,1645349675726934016,0,0,1645349607481413632,3213,3242
370800000000,济宁市,2,,1645349675726934017,0,0,1645349607481413632,3243,3270
370900000000,泰安市,2,,1645349675726934018,0,0,1645349607481413632,3271,3286
371000000000,威海市,2,,1645349675726934019,0,0,1645349607481413632,3287,3304
371100000000,日照市,2,,1645349675726934020,0,0,1645349607481413632,3305,3318
371300000000,临沂市,2,,1645349675726934021,0,0,1645349607481413632,3319,3348
371400000000,德州市,2,,1645349675726934022,0,0,1645349607481413632,3349,3376
371500000000,聊城市,2,,1645349675726934023,0,0,1645349607481413632,3377,3396
371600000000,滨州市,2,,1645349675726934024,0,0,1645349607481413632,3397,3414
371700000000,菏泽市,2,,1645349675726934025,0,0,1645349607481413632,3415,3440
140201000000,市辖区,3,,1645349677828280320,0,0,1645349634203324417,528,529
140212000000,新荣区,3,,1645349677832474624,0,0,1645349634203324417,530,531
140213000000,平城区,3,,1645349677832474625,0,0,1645349634203324417,532,533
140214000000,云冈区,3,,1645349677832474626,0,0,1645349634203324417,534,535
140215000000,云州区,3,,1645349677832474627,0,0,1645349634203324417,536,537
140221000000,阳高县,3,,1645349677832474628,0,0,1645349634203324417,538,539
140222000000,天镇县,3,,1645349677832474629,0,0,1645349634203324417,540,541
140223000000,广灵县,3,,1645349677832474630,0,0,1645349634203324417,542,543
140224000000,灵丘县,3,,1645349677832474631,0,0,1645349634203324417,544,545
140225000000,浑源县,3,,1645349677832474632,0,0,1645349634203324417,546,547
140226000000,左云县,3,,1645349677832474633,0,0,1645349634203324417,548,549
140271000000,山西大同经济开发区,3,,1645349677832474634,0,0,1645349634203324417,550,551
410100000000,郑州市,2,,1645349679594082304,0,0,1645349607481413633,3443,3476
410200000000,开封市,2,,1645349679594082305,0,0,1645349607481413633,3477,3498
410300000000,洛阳市,2,,1645349679594082306,0,0,1645349607481413633,3499,3532
410400000000,平顶山市,2,,1645349679594082307,0,0,1645349607481413633,3533,3560
410500000000,安阳市,2,,1645349679594082308,0,0,1645349607481413633,3561,3584
410600000000,鹤壁市,2,,1645349679594082309,0,0,1645349607481413633,3585,3600
410700000000,新乡市,2,,1645349679594082310,0,0,1645349607481413633,3601,3634
410800000000,焦作市,2,,1645349679594082311,0,0,1645349607481413633,3635,3660
410900000000,濮阳市,2,,1645349679594082312,0,0,1645349607481413633,3661,3680
411000000000,许昌市,2,,1645349679598276608,0,0,1645349607481413633,3681,3698
411100000000,漯河市,2,,1645349679598276609,0,0,1645349607481413633,3699,3714
411200000000,三门峡市,2,,1645349679598276610,0,0,1645349607481413633,3715,3732
411300000000,南阳市,2,,1645349679598276611,0,0,1645349607481413633,3733,3766
411400000000,商丘市,2,,1645349679598276612,0,0,1645349607481413633,3767,3792
411500000000,信阳市,2,,1645349679598276613,0,0,1645349607481413633,3793,3818
411600000000,周口市,2,,1645349679598276614,0,0,1645349607481413633,3819,3844
411700000000,驻马店市,2,,1645349679598276615,0,0,1645349607481413633,3845,3870
419000000000,省直辖县级行政区划,2,,1645349679598276616,0,0,1645349607481413633,3871,3874
140301000000,市辖区,3,,1645349681829646336,0,0,1645349634207518720,554,555
140302000000,城区,3,,1645349681829646337,0,0,1645349634207518720,556,557
140303000000,矿区,3,,1645349681829646338,0,0,1645349634207518720,558,559
140311000000,郊区,3,,1645349681829646339,0,0,1645349634207518720,560,561
140321000000,平定县,3,,1645349681829646340,0,0,1645349634207518720,562,563
140322000000,盂县,3,,1645349681829646341,0,0,1645349634207518720,564,565
420100000000,武汉市,2,,1645349682962108416,0,0,1645349607481413634,3877,3906
420200000000,黄石市,2,,1645349682962108417,0,0,1645349607481413634,3907,3922
420300000000,十堰市,2,,1645349682962108418,0,0,1645349607481413634,3923,3942
420500000000,宜昌市,2,,1645349682962108419,0,0,1645349607481413634,3943,3972
420600000000,襄阳市,2,,1645349682962108420,0,0,1645349607481413634,3973,3994
420700000000,鄂州市,2,,1645349682962108421,0,0,1645349607481413634,3995,4004
420800000000,荆门市,2,,1645349682962108422,0,0,1645349607481413634,4005,4018
420900000000,孝感市,2,,1645349682962108423,0,0,1645349607481413634,4019,4036
421000000000,荆州市,2,,1645349682962108424,0,0,1645349607481413634,4037,4058
421100000000,黄冈市,2,,1645349682962108425,0,0,1645349607481413634,4059,4084
421200000000,咸宁市,2,,1645349682962108426,0,0,1645349607481413634,4085,4100
421300000000,随州市,2,,1645349682962108427,0,0,1645349607481413634,4101,4110
422800000000,恩施土家族苗族自治州,2,,1645349682962108428,0,0,1645349607481413634,4111,4128
429000000000,省直辖县级行政区划,2,,1645349682962108429,0,0,1645349607481413634,4129,4138
140401000000,市辖区,3,,1645349684962791424,0,0,1645349634207518721,568,569
140403000000,潞州区,3,,1645349684962791425,0,0,1645349634207518721,570,571
140404000000,上党区,3,,1645349684962791426,0,0,1645349634207518721,572,573
140405000000,屯留区,3,,1645349684962791427,0,0,1645349634207518721,574,575
140406000000,潞城区,3,,1645349684962791428,0,0,1645349634207518721,576,577
140423000000,襄垣县,3,,1645349684966985728,0,0,1645349634207518721,578,579
140425000000,平顺县,3,,1645349684966985729,0,0,1645349634207518721,580,581
140426000000,黎城县,3,,1645349684966985730,0,0,1645349634207518721,582,583
140427000000,壶关县,3,,1645349684966985731,0,0,1645349634207518721,584,585
140428000000,长子县,3,,1645349684966985732,0,0,1645349634207518721,586,587
140429000000,武乡县,3,,1645349684966985733,0,0,1645349634207518721,588,589
140430000000,沁县,3,,1645349684966985734,0,0,1645349634207518721,590,591
140431000000,沁源县,3,,1645349684966985735,0,0,1645349634207518721,592,593
140471000000,山西长治高新技术产业园区,3,,1645349684966985736,0,0,1645349634207518721,594,595
430100000000,长沙市,2,,1645349686867005440,0,0,1645349607485607936,4141,4162
430200000000,株洲市,2,,1645349686867005441,0,0,1645349607485607936,4163,4184
430300000000,湘潭市,2,,1645349686867005442,0,0,1645349607485607936,4185,4204
430400000000,衡阳市,2,,1645349686867005443,0,0,1645349607485607936,4205,4238
430500000000,邵阳市,2,,1645349686867005444,0,0,1645349607485607936,4239,4266
430600000000,岳阳市,2,,1645349686871199744,0,0,1645349607485607936,4267,4290
430700000000,常德市,2,,1645349686871199745,0,0,1645349607485607936,4291,4314
430800000000,张家界市,2,,1645349686871199746,0,0,1645349607485607936,4315,4326
430900000000,益阳市,2,,1645349686871199747,0,0,1645349607485607936,4327,4346
431000000000,郴州市,2,,1645349686871199748,0,0,1645349607485607936,4347,4372
431100000000,永州市,2,,1645349686871199749,0,0,1645349607485607936,4373,4402
431200000000,怀化市,2,,1645349686871199750,0,0,1645349607485607936,4403,4432
431300000000,娄底市,2,,1645349686871199751,0,0,1645349607485607936,4433,4446
433100000000,湘西土家族苗族自治州,2,,1645349686871199752,0,0,1645349607485607936,4447,4464
140501000000,市辖区,3,,1645349688951574528,0,0,1645349634207518722,598,599
140502000000,城区,3,,1645349688951574529,0,0,1645349634207518722,600,601
140521000000,沁水县,3,,1645349688951574530,0,0,1645349634207518722,602,603
140522000000,阳城县,3,,1645349688951574531,0,0,1645349634207518722,604,605
140524000000,陵川县,3,,1645349688951574532,0,0,1645349634207518722,606,607
140525000000,泽州县,3,,1645349688951574533,0,0,1645349634207518722,608,609
140581000000,高平市,3,,1645349688951574534,0,0,1645349634207518722,610,611
440100000000,广州市,2,,1645349690235031552,0,0,1645349607485607937,4467,4492
440200000000,韶关市,2,,1645349690235031553,0,0,1645349607485607937,4493,4516
440300000000,深圳市,2,,1645349690235031554,0,0,1645349607485607937,4517,4538
440400000000,珠海市,2,,1645349690235031555,0,0,1645349607485607937,4539,4548
440500000000,汕头市,2,,1645349690235031556,0,0,1645349607485607937,4549,4566
440600000000,佛山市,2,,1645349690235031557,0,0,1645349607485607937,4567,4580
440700000000,江门市,2,,1645349690235031558,0,0,1645349607485607937,4581,4598
440800000000,湛江市,2,,1645349690235031559,0,0,1645349607485607937,4599,4620
440900000000,茂名市,2,,1645349690235031560,0,0,1645349607485607937,4621,4634
441200000000,肇庆市,2,,1645349690235031561,0,0,1645349607485607937,4635,4654
441300000000,惠州市,2,,1645349690235031562,0,0,1645349607485607937,4655,4668
441400000000,梅州市,2,,1645349690235031563,0,0,1645349607485607937,4669,4688
441500000000,汕尾市,2,,1645349690239225856,0,0,1645349607485607937,4689,4700
441600000000,河源市,2,,1645349690239225857,0,0,1645349607485607937,4701,4716
441700000000,阳江市,2,,1645349690239225858,0,0,1645349607485607937,4717,4728
441800000000,清远市,2,,1645349690239225859,0,0,1645349607485607937,4729,4748
441900000000,东莞市,2,,1645349690239225860,0,0,1645349607485607937,4749,4750
442000000000,中山市,2,,1645349690239225861,0,0,1645349607485607937,4751,4752
445100000000,潮州市,2,,1645349690239225862,0,0,1645349607485607937,4753,4762
445200000000,揭阳市,2,,1645349690239225863,0,0,1645349607485607937,4763,4776
445300000000,云浮市,2,,1645349690239225864,0,0,1645349607485607937,4777,4790
140601000000,市辖区,3,,1645349692785168384,0,0,1645349634207518723,614,615
140602000000,朔城区,3,,1645349692785168385,0,0,1645349634207518723,616,617
140603000000,平鲁区,3,,1645349692785168386,0,0,1645349634207518723,618,619
140621000000,山阴县,3,,1645349692785168387,0,0,1645349634207518723,620,621
140622000000,应县,3,,1645349692785168388,0,0,1645349634207518723,622,623
140623000000,右玉县,3,,1645349692785168389,0,0,1645349634207518723,624,625
140671000000,山西朔州经济开发区,3,,1645349692785168390,0,0,1645349634207518723,626,627
140681000000,怀仁市,3,,1645349692785168391,0,0,1645349634207518723,628,629
450100000000,南宁市,2,,1645349694072819712,0,0,1645349607485607938,4793,4820
450200000000,柳州市,2,,1645349694072819713,0,0,1645349607485607938,4821,4844
450300000000,桂林市,2,,1645349694072819714,0,0,1645349607485607938,4845,4882
450400000000,梧州市,2,,1645349694072819715,0,0,1645349607485607938,4883,4900
450500000000,北海市,2,,1645349694072819716,0,0,1645349607485607938,4901,4912
450600000000,防城港市,2,,1645349694072819717,0,0,1645349607485607938,4913,4924
450700000000,钦州市,2,,1645349694077014016,0,0,1645349607485607938,4925,4936
450800000000,贵港市,2,,1645349694077014017,0,0,1645349607485607938,4937,4950
450900000000,玉林市,2,,1645349694077014018,0,0,1645349607485607938,4951,4968
451000000000,百色市,2,,1645349694077014019,0,0,1645349607485607938,4969,4996
451100000000,贺州市,2,,1645349694077014020,0,0,1645349607485607938,4997,5010
451200000000,河池市,2,,1645349694077014021,0,0,1645349607485607938,5011,5036
451300000000,来宾市,2,,1645349694077014022,0,0,1645349607485607938,5037,5052
451400000000,崇左市,2,,1645349694077014023,0,0,1645349607485607938,5053,5070
140701000000,市辖区,3,,1645349695981228032,0,0,1645349634207518724,632,633
140702000000,榆次区,3,,1645349695981228033,0,0,1645349634207518724,634,635
140703000000,太谷区,3,,1645349695981228034,0,0,1645349634207518724,636,637
140721000000,榆社县,3,,1645349695981228035,0,0,1645349634207518724,638,639
140722000000,左权县,3,,1645349695981228036,0,0,1645349634207518724,640,641
140723000000,和顺县,3,,1645349695981228037,0,0,1645349634207518724,642,643
140724000000,昔阳县,3,,1645349695981228038,0,0,1645349634207518724,644,645
140725000000,寿阳县,3,,1645349695981228039,0,0,1645349634207518724,646,647
140727000000,祁县,3,,1645349695981228040,0,0,1645349634207518724,648,649
